price,area,status,bhk,bathroom,age,location,builder,year
162.0,2550,0,3,2.0,0.0,Perungudi,Appaswamy Real Estate,2021.0
162.0,2288,0,3,2.0,0.0,Perungudi,Appaswamy Real Estate,2021.0
162.0,3096,0,4,2.0,0.0,Perungudi,Appaswamy Real Estate,2021.0
162.0,2256,0,3,2.0,0.0,Perungudi,Appaswamy Real Estate,2021.0
162.0,2030,0,3,2.0,0.0,Perungudi,Appaswamy Real Estate,2021.0
162.0,2269,0,3,2.0,0.0,Perungudi,Appaswamy Real Estate,2021.0
124.0,1477,0,2,2.0,0.0,Perungudi,Appaswamy Real Estate,2021.0
147.0,1734,0,3,2.0,0.0,Perungudi,Appaswamy Real Estate,2021.0
113.0,1343,0,2,2.0,0.0,Perungudi,Appaswamy Real Estate,2021.0
162.0,2004,0,3,2.0,0.0,Perungudi,Appaswamy Real Estate,2021.0
162.0,3252,0,4,2.0,0.0,Perungudi,Appaswamy Real Estate,2021.0
162.0,2223,0,3,2.0,0.0,Perungudi,Appaswamy Real Estate,2021.0
162.0,2242,0,3,2.0,0.0,Perungudi,Appaswamy Real Estate,2021.0
162.0,2238,0,3,2.0,0.0,Perungudi,Appaswamy Real Estate,2021.0
162.0,1989,0,3,2.0,0.0,Perungudi,Appaswamy Real Estate,2021.0
147.0,1723,0,3,2.0,0.0,Perungudi,Appaswamy Real Estate,2021.0
146.0,1730,0,3,2.0,0.0,Perungudi,Appaswamy Real Estate,2021.0
156.0,1836,0,3,2.0,0.0,Perungudi,Appaswamy Real Estate,2021.0
111.0,1311,0,2,2.0,0.0,Perungudi,Appaswamy Real Estate,2021.0
131.0,1561,0,2,2.0,0.0,Perungudi,Appaswamy Real Estate,2021.0
162.0,2429,0,3,2.0,0.0,Perungudi,Appaswamy Real Estate,2021.0
110.0,1317,0,2,2.0,0.0,Perungudi,Appaswamy Real Estate,2021.0
111.0,1313,0,2,2.0,0.0,Perungudi,Appaswamy Real Estate,2021.0
162.0,1636,0,3,2.0,0.0,Vadapalani,Appaswamy Real Estate,2021.0
162.0,2113,0,3,2.0,0.0,Perungudi,Appaswamy Real Estate,2021.0
132.0,1176,0,2,2.0,0.0,Vadapalani,Appaswamy Real Estate,2021.0
134.0,1583,0,2,2.0,0.0,Perungudi,Appaswamy Real Estate,2021.0
131.0,1174,0,2,2.0,0.0,Vadapalani,Appaswamy Real Estate,2021.0
133.0,1577,0,2,2.0,0.0,Perungudi,Appaswamy Real Estate,2021.0
162.0,1838,0,3,2.0,0.0,Vadapalani,Appaswamy Real Estate,2021.0
132.0,1180,0,2,2.0,0.0,Vadapalani,Appaswamy Real Estate,2021.0
133.0,1580,0,2,2.0,0.0,Perungudi,Appaswamy Real Estate,2021.0
162.0,2307,0,4,2.0,0.0,Vadapalani,Appaswamy Real Estate,2021.0
162.0,1816,0,3,2.0,0.0,Vadapalani,Appaswamy Real Estate,2021.0
162.0,2398,0,3,2.0,0.0,Perungudi,Appaswamy Real Estate,2021.0
162.0,2301,0,4,2.0,0.0,Vadapalani,Appaswamy Real Estate,2021.0
162.0,3210,0,4,2.0,0.0,Perungudi,Appaswamy Real Estate,2021.0
162.0,1624,0,3,2.0,0.0,Vadapalani,Appaswamy Real Estate,2021.0
162.0,1941,0,3,2.0,0.0,Perungudi,Appaswamy Real Estate,2021.0
137.0,1225,0,2,2.0,0.0,Vadapalani,Appaswamy Real Estate,2021.0
130.0,1159,0,2,2.0,0.0,Vadapalani,Appaswamy Real Estate,2021.0
162.0,2111,0,3,2.0,0.0,Perungudi,Appaswamy Real Estate,2021.0
162.0,2285,0,4,2.0,0.0,Vadapalani,Appaswamy Real Estate,2021.0
162.0,2109,0,3,2.0,0.0,Perungudi,Appaswamy Real Estate,2021.0
162.0,1831,0,3,2.0,0.0,Vadapalani,Appaswamy Real Estate,2021.0
162.0,1944,0,3,2.0,0.0,Perungudi,Appaswamy Real Estate,2021.0
138.0,1232,0,2,2.0,0.0,Vadapalani,Appaswamy Real Estate,2021.0
162.0,2280,0,4,2.0,0.0,Vadapalani,Appaswamy Real Estate,2021.0
118.0,1394,0,2,2.0,0.0,Perungudi,Appaswamy Real Estate,2021.0
162.0,1604,0,3,2.0,0.0,Vadapalani,Appaswamy Real Estate,2021.0
136.0,1211,0,2,2.0,0.0,Vadapalani,Appaswamy Real Estate,2021.0
117.0,1392,0,2,2.0,0.0,Perungudi,Appaswamy Real Estate,2021.0
162.0,1811,0,3,2.0,0.0,Vadapalani,Appaswamy Real Estate,2021.0
162.0,2060,0,3,2.0,0.0,Perungudi,Appaswamy Real Estate,2021.0
129.0,1154,0,2,2.0,0.0,Vadapalani,Appaswamy Real Estate,2021.0
162.0,2063,0,3,2.0,0.0,Perungudi,Appaswamy Real Estate,2021.0
162.0,1617,0,3,2.0,0.0,Vadapalani,Appaswamy Real Estate,2021.0
162.0,1615,0,3,2.0,0.0,Vadapalani,Appaswamy Real Estate,2021.0
118.0,1398,0,2,2.0,0.0,Perungudi,Appaswamy Real Estate,2021.0
135.0,1204,0,2,2.0,0.0,Vadapalani,Appaswamy Real Estate,2021.0
162.0,2073,0,3,2.0,0.0,Perungudi,Appaswamy Real Estate,2021.0
162.0,1597,0,3,2.0,0.0,Vadapalani,Appaswamy Real Estate,2021.0
65.64,1380,1,3,2.0,0.0,Tiruvottiyur,Hansa Estates,2021.0
53.47,1117,1,2,2.0,0.0,Tiruvottiyur,Hansa Estates,2021.0
23.22,540,1,1,2.0,0.0,Tiruvottiyur,Hansa Estates,2021.0
46.99,1093,1,2,2.0,0.0,Tiruvottiyur,Hansa Estates,2021.0
25.19,586,1,1,2.0,0.0,Tiruvottiyur,Hansa Estates,2021.0
45.75,1064,1,2,2.0,0.0,Tiruvottiyur,Hansa Estates,2021.0
25.06,583,1,1,2.0,0.0,Tiruvottiyur,Hansa Estates,2021.0
25.02,582,1,1,2.0,0.0,Tiruvottiyur,Hansa Estates,2021.0
45.53,1059,1,2,2.0,0.0,Tiruvottiyur,Hansa Estates,2021.0
68.38,1439,1,3,2.0,0.0,Tiruvottiyur,Hansa Estates,2021.0
68.47,1441,1,3,2.0,0.0,Tiruvottiyur,Hansa Estates,2021.0
44.72,1040,1,2,2.0,0.0,Tiruvottiyur,Hansa Estates,2021.0
68.75,1447,1,3,2.0,0.0,Tiruvottiyur,Hansa Estates,2021.0
67.63,1423,1,3,2.0,0.0,Tiruvottiyur,Hansa Estates,2021.0
67.77,1426,1,3,2.0,0.0,Tiruvottiyur,Hansa Estates,2021.0
66.81,1405,1,3,2.0,0.0,Tiruvottiyur,Hansa Estates,2021.0
54.72,1144,1,2,2.0,0.0,Tiruvottiyur,Hansa Estates,2021.0
54.63,1142,1,2,2.0,0.0,Tiruvottiyur,Hansa Estates,2021.0
55.19,1154,1,2,2.0,0.0,Tiruvottiyur,Hansa Estates,2021.0
43.94,1022,1,2,2.0,0.0,Tiruvottiyur,Hansa Estates,2021.0
66.1,1390,1,3,2.0,0.0,Tiruvottiyur,Hansa Estates,2021.0
54.09,1130,1,2,2.0,0.0,Tiruvottiyur,Hansa Estates,2021.0
23.65,550,1,1,2.0,0.0,Tiruvottiyur,Hansa Estates,2021.0
66.3,1394,1,3,2.0,0.0,Tiruvottiyur,Hansa Estates,2021.0
23.47,546,1,1,2.0,0.0,Tiruvottiyur,Hansa Estates,2021.0
66.35,1395,1,3,2.0,0.0,Tiruvottiyur,Hansa Estates,2021.0
23.26,541,1,1,2.0,0.0,Tiruvottiyur,Hansa Estates,2021.0
23.39,544,1,1,2.0,0.0,Tiruvottiyur,Hansa Estates,2021.0
111.0,1645,1,3,2.0,4.0,Iyappanthangal,Other,2017.0
121.0,1790,1,3,2.0,4.0,Iyappanthangal,Other,2017.0
119.0,1760,1,3,2.0,4.0,Iyappanthangal,Other,2017.0
115.0,1700,1,3,3.0,4.0,Iyappanthangal,Other,2017.0
117.0,1730,1,3,2.0,4.0,Iyappanthangal,Other,2017.0
79.72,1000,0,2,2.0,0.0,East Tambaram,DAC Promoters,2021.0
75.04,972,0,2,2.0,0.0,East Tambaram,DAC Promoters,2021.0
57.35,730,0,2,2.0,0.0,East Tambaram,DAC Promoters,2021.0
63.27,811,0,2,2.0,0.0,East Tambaram,DAC Promoters,2021.0
93.27,1171,0,2,2.0,0.0,East Tambaram,DAC Promoters,2021.0
58.82,750,0,2,2.0,0.0,East Tambaram,DAC Promoters,2021.0
35.74,1030,1,2,2.0,1.0,Other,Other,2020.0
30.71,893,1,2,2.0,1.0,Other,Other,2020.0
28.1,810,1,2,2.0,1.0,Other,Other,2020.0
54.03,837,0,2,2.0,0.0,Pallavaram,DAC Promoters,2021.0
54.39,861,0,2,2.0,0.0,Pallavaram,DAC Promoters,2021.0
49.44,777,0,2,2.0,0.0,Pallavaram,DAC Promoters,2021.0
52.42,783,0,2,2.0,0.0,Pallavaram,DAC Promoters,2021.0
54.57,864,0,2,2.0,0.0,Pallavaram,DAC Promoters,2021.0
106.0,1405,0,3,2.0,0.0,Selaiyur,DAC Promoters,2021.0
58.44,919,0,2,2.0,0.0,Pammal,DAC Promoters,2021.0
84.17,1094,0,2,2.0,0.0,Selaiyur,DAC Promoters,2021.0
89.4,1414,0,3,2.0,0.0,Pammal,DAC Promoters,2021.0
70.64,909,0,2,2.0,0.0,Selaiyur,DAC Promoters,2021.0
62.41,988,0,2,2.0,0.0,Pammal,DAC Promoters,2021.0
131.0,1689,0,3,2.0,0.0,Selaiyur,DAC Promoters,2021.0
61.83,978,0,2,2.0,0.0,Pammal,DAC Promoters,2021.0
129.0,1656,0,3,2.0,0.0,Selaiyur,DAC Promoters,2021.0
80.6,1261,0,3,2.0,0.0,Pammal,DAC Promoters,2021.0
76.64,991,0,2,2.0,0.0,Selaiyur,DAC Promoters,2021.0
162.0,2348,1,3,2.0,3.0,Alwarpet,Olympia Group,2018.0
162.0,2476,1,3,2.0,3.0,Alwarpet,Olympia Group,2018.0
162.0,2781,1,4,2.0,3.0,Alwarpet,Olympia Group,2018.0
162.0,2713,1,4,2.0,3.0,Alwarpet,Olympia Group,2018.0
162.0,4729,1,4,2.0,0.0,Sholinganallur,Olympia Group,2021.0
162.0,4623,1,4,2.0,0.0,Sholinganallur,Olympia Group,2021.0
162.0,5677,1,5,2.0,0.0,Sholinganallur,Olympia Group,2021.0
162.0,3700,1,3,2.0,4.0,Other,Olympia Group,2017.0
64.59,1244,0,3,3.0,0.0,Perumbakkam,Saradeuz Realty Constructions,2021.0
59.08,1143,0,3,3.0,0.0,Perumbakkam,Saradeuz Realty Constructions,2021.0
64.59,1244,0,3,3.0,0.0,Perumbakkam,Saradeuz Realty Constructions,2021.0
64.59,1244,0,3,3.0,0.0,Perumbakkam,Saradeuz Realty Constructions,2021.0
59.08,1143,0,3,3.0,0.0,Perumbakkam,Saradeuz Realty Constructions,2021.0
59.08,1143,0,3,3.0,0.0,Perumbakkam,Saradeuz Realty Constructions,2021.0
70.09,1249,0,3,2.0,0.0,Perumbakkam,Saradeuz Realty Constructions,2021.0
70.09,1249,0,3,2.0,0.0,Perumbakkam,Saradeuz Realty Constructions,2021.0
59.41,1150,0,3,3.0,0.0,Perumbakkam,Saradeuz Realty Constructions,2021.0
59.41,1150,0,3,3.0,0.0,Perumbakkam,Saradeuz Realty Constructions,2021.0
64.02,1246,0,3,3.0,0.0,Perumbakkam,Saradeuz Realty Constructions,2021.0
64.02,1246,0,3,3.0,0.0,Perumbakkam,Saradeuz Realty Constructions,2021.0
70.67,1155,0,3,3.0,0.0,Perumbakkam,Saradeuz Realty Constructions,2021.0
70.67,1155,0,3,3.0,0.0,Perumbakkam,Saradeuz Realty Constructions,2021.0
58.77,1124,0,3,3.0,0.0,Perumbakkam,Saradeuz Realty Constructions,2021.0
58.77,1124,0,3,3.0,0.0,Perumbakkam,Saradeuz Realty Constructions,2021.0
80.47,1239,0,3,2.0,0.0,Porur,SP Homes Pvt Ltd,2021.0
62.09,956,0,2,2.0,0.0,Porur,SP Homes Pvt Ltd,2021.0
81.31,1252,0,3,2.0,0.0,Porur,SP Homes Pvt Ltd,2021.0
81.05,1248,0,2,2.0,0.0,Porur,SP Homes Pvt Ltd,2021.0
61.37,945,0,2,2.0,0.0,Porur,SP Homes Pvt Ltd,2021.0
70.99,1093,0,2,2.0,0.0,Porur,SP Homes Pvt Ltd,2021.0
61.18,942,0,2,2.0,0.0,Porur,SP Homes Pvt Ltd,2021.0
79.43,1223,0,2,2.0,0.0,Porur,SP Homes Pvt Ltd,2021.0
84.17,1296,0,3,2.0,0.0,Porur,SP Homes Pvt Ltd,2021.0
162.0,1571,0,3,2.0,0.0,Kotturpuram,Appaswamy Real Estate,2021.0
162.0,1245,0,2,2.0,0.0,Kotturpuram,Appaswamy Real Estate,2021.0
162.0,1238,0,2,2.0,0.0,Kotturpuram,Appaswamy Real Estate,2021.0
162.0,1976,0,3,2.0,0.0,Kotturpuram,Appaswamy Real Estate,2021.0
162.0,1842,0,3,2.0,0.0,Kotturpuram,Appaswamy Real Estate,2021.0
162.0,1979,0,3,2.0,0.0,Kotturpuram,Appaswamy Real Estate,2021.0
162.0,1313,0,2,2.0,0.0,Kotturpuram,Appaswamy Real Estate,2021.0
162.0,1951,0,3,2.0,0.0,Kotturpuram,Appaswamy Real Estate,2021.0
162.0,1225,0,2,2.0,0.0,Kotturpuram,Appaswamy Real Estate,2021.0
162.0,1894,0,3,2.0,0.0,Kotturpuram,Appaswamy Real Estate,2021.0
162.0,1233,0,2,2.0,0.0,Kotturpuram,Appaswamy Real Estate,2021.0
162.0,2737,0,4,2.0,0.0,Kotturpuram,Appaswamy Real Estate,2021.0
162.0,2729,0,4,2.0,0.0,Kotturpuram,Appaswamy Real Estate,2021.0
162.0,1877,0,3,2.0,0.0,Kotturpuram,Appaswamy Real Estate,2021.0
162.0,1874,0,3,2.0,0.0,Kotturpuram,Appaswamy Real Estate,2021.0
162.0,1521,0,3,2.0,0.0,Kotturpuram,Appaswamy Real Estate,2021.0
162.0,2765,0,4,2.0,0.0,Kotturpuram,Appaswamy Real Estate,2021.0
162.0,3289,0,4,2.0,0.0,Kotturpuram,Appaswamy Real Estate,2021.0
162.0,2758,0,4,2.0,0.0,Kotturpuram,Appaswamy Real Estate,2021.0
162.0,1987,0,3,2.0,0.0,Kotturpuram,Appaswamy Real Estate,2021.0
48.21,928,1,2,2.0,1.0,Pammal,Bharathi Construction,2020.0
40.59,743,1,2,2.0,1.0,Pammal,Bharathi Construction,2020.0
22.99,430,1,1,2.0,1.0,Pammal,Bharathi Construction,2020.0
45.03,830,1,2,2.0,1.0,Pammal,Bharathi Construction,2020.0
35.32,652,1,2,2.0,1.0,Pammal,Bharathi Construction,2020.0
35.32,652,1,2,2.0,1.0,Pammal,Bharathi Construction,2020.0
66.05,1216,1,3,2.0,1.0,Pammal,Bharathi Construction,2020.0
66.05,1216,1,3,2.0,1.0,Pammal,Bharathi Construction,2020.0
42.3,791,1,2,2.0,1.0,Pammal,Bharathi Construction,2020.0
42.3,791,1,2,2.0,1.0,Pammal,Bharathi Construction,2020.0
39.19,729,1,2,2.0,1.0,Pammal,Bharathi Construction,2020.0
39.19,729,1,2,2.0,1.0,Pammal,Bharathi Construction,2020.0
53.54,976,1,2,2.0,1.0,Pammal,Bharathi Construction,2020.0
53.54,976,1,2,2.0,1.0,Pammal,Bharathi Construction,2020.0
45.72,859,1,2,2.0,1.0,Pammal,Bharathi Construction,2020.0
45.72,859,1,2,2.0,1.0,Pammal,Bharathi Construction,2020.0
28.43,546,1,1,2.0,1.0,Pammal,Bharathi Construction,2020.0
28.43,546,1,1,2.0,1.0,Pammal,Bharathi Construction,2020.0
43.41,813,1,2,2.0,1.0,Pammal,Bharathi Construction,2020.0
43.41,813,1,2,2.0,1.0,Pammal,Bharathi Construction,2020.0
53.81,1145,1,3,2.0,1.0,Pammal,Bharathi Construction,2020.0
23.12,492,1,1,2.0,1.0,Pammal,Bharathi Construction,2020.0
47.23,1005,1,2,2.0,1.0,Pammal,Bharathi Construction,2020.0
39.48,840,1,2,2.0,1.0,Pammal,Bharathi Construction,2020.0
38.63,822,1,2,2.0,1.0,Pammal,Bharathi Construction,2020.0
52.36,952,0,2,2.0,0.0,Pammal,Bharathi Construction,2021.0
39.49,718,0,2,2.0,0.0,Pammal,Bharathi Construction,2021.0
35.86,652,0,2,2.0,0.0,Pammal,Bharathi Construction,2021.0
67.1,1220,0,3,2.0,0.0,Pammal,Bharathi Construction,2021.0
44.0,800,0,2,2.0,0.0,Pammal,Bharathi Construction,2021.0
40.05,890,0,2,2.0,0.0,Pammal,Bharathi Construction,2021.0
38.25,850,0,2,2.0,0.0,Pammal,Bharathi Construction,2021.0
56.02,1050,0,2,2.0,0.0,Pammal,Bharathi Construction,2021.0
46.84,905,0,2,2.0,0.0,Pammal,Bharathi Construction,2021.0
55.97,1049,0,2,2.0,0.0,Pammal,Bharathi Construction,2021.0
44.63,860,0,2,2.0,0.0,Pammal,Bharathi Construction,2021.0
45.37,875,0,2,2.0,0.0,Pammal,Bharathi Construction,2021.0
62.14,1170,0,3,2.0,0.0,Pammal,Bharathi Construction,2021.0
162.0,5879,1,5,2.0,3.0,Other,Other,2018.0
162.0,5765,1,5,2.0,3.0,Other,Other,2018.0
70.0,1112,1,2,2.0,2.0,Other,Urban Tree Infrastructures,2019.0
89.0,1414,1,3,3.0,2.0,Other,Urban Tree Infrastructures,2019.0
69.0,1092,1,2,2.0,2.0,Other,Urban Tree Infrastructures,2019.0
85.0,1358,1,3,2.0,2.0,Other,Urban Tree Infrastructures,2019.0
59.29,1078,0,2,2.0,0.0,Mugalivakkam,Karuppaswamy Builders,2021.0
59.18,1076,0,2,2.0,0.0,Mugalivakkam,Karuppaswamy Builders,2021.0
86.51,1573,0,3,2.0,0.0,Mugalivakkam,Karuppaswamy Builders,2021.0
82.88,1507,0,3,2.0,0.0,Mugalivakkam,Karuppaswamy Builders,2021.0
86.73,1577,0,3,2.0,0.0,Mugalivakkam,Karuppaswamy Builders,2021.0
59.73,1086,0,2,2.0,0.0,Mugalivakkam,Karuppaswamy Builders,2021.0
57.86,1052,0,2,2.0,0.0,Mugalivakkam,Karuppaswamy Builders,2021.0
87.34,1588,0,3,2.0,0.0,Mugalivakkam,Karuppaswamy Builders,2021.0
62.59,1138,0,2,2.0,0.0,Mugalivakkam,Karuppaswamy Builders,2021.0
64.02,1164,0,2,2.0,0.0,Mugalivakkam,Karuppaswamy Builders,2021.0
40.84,1238,1,3,2.0,3.0,Kelambakkam,Advaita Homes,2018.0
41.0,1243,1,2,2.0,3.0,Kelambakkam,Advaita Homes,2018.0
40.94,1241,1,2,2.0,3.0,Kelambakkam,Advaita Homes,2018.0
32.99,1000,1,2,2.0,3.0,Kelambakkam,Advaita Homes,2018.0
22.96,696,1,1,2.0,3.0,Kelambakkam,Advaita Homes,2018.0
36.98,1121,1,2,2.0,3.0,Kelambakkam,Advaita Homes,2018.0
20.88,633,1,1,2.0,3.0,Kelambakkam,Advaita Homes,2018.0
41.27,1251,1,3,2.0,3.0,Kelambakkam,Advaita Homes,2018.0
36.75,1114,1,2,2.0,3.0,Kelambakkam,Advaita Homes,2018.0
40.31,1222,1,3,2.0,3.0,Kelambakkam,Advaita Homes,2018.0
36.09,1094,1,2,2.0,3.0,Kelambakkam,Advaita Homes,2018.0
44.89,1361,1,3,3.0,3.0,Kelambakkam,Advaita Homes,2018.0
32.89,997,1,2,2.0,3.0,Kelambakkam,Advaita Homes,2018.0
32.52,986,1,2,2.0,3.0,Kelambakkam,Advaita Homes,2018.0
30.21,916,1,2,2.0,3.0,Kelambakkam,Advaita Homes,2018.0
26.75,811,1,1,2.0,3.0,Kelambakkam,Advaita Homes,2018.0
44.63,1353,1,3,2.0,3.0,Kelambakkam,Advaita Homes,2018.0
32.26,978,1,2,2.0,3.0,Kelambakkam,Advaita Homes,2018.0
43.77,1327,1,3,2.0,3.0,Kelambakkam,Advaita Homes,2018.0
32.16,975,1,2,2.0,3.0,Kelambakkam,Advaita Homes,2018.0
25.79,782,1,1,2.0,3.0,Kelambakkam,Advaita Homes,2018.0
32.39,982,1,2,2.0,3.0,Kelambakkam,Advaita Homes,2018.0
32.33,980,1,2,2.0,3.0,Kelambakkam,Advaita Homes,2018.0
25.69,779,1,1,2.0,3.0,Kelambakkam,Advaita Homes,2018.0
34.4,1043,1,2,2.0,3.0,Kelambakkam,Advaita Homes,2018.0
34.73,1053,1,2,2.0,3.0,Kelambakkam,Advaita Homes,2018.0
32.03,971,1,2,2.0,3.0,Kelambakkam,Advaita Homes,2018.0
31.83,965,1,2,2.0,3.0,Kelambakkam,Advaita Homes,2018.0
26.65,808,1,1,2.0,3.0,Kelambakkam,Advaita Homes,2018.0
31.37,951,1,2,2.0,3.0,Kelambakkam,Advaita Homes,2018.0
29.19,885,1,2,2.0,3.0,Kelambakkam,Advaita Homes,2018.0
24.84,753,1,1,1.0,3.0,Kelambakkam,Advaita Homes,2018.0
42.22,1280,1,3,2.0,3.0,Kelambakkam,Advaita Homes,2018.0
33.31,1010,1,2,2.0,3.0,Kelambakkam,Advaita Homes,2018.0
31.14,944,1,2,2.0,3.0,Kelambakkam,Advaita Homes,2018.0
26.75,811,1,2,2.0,3.0,Kelambakkam,Advaita Homes,2018.0
33.28,1009,1,2,2.0,3.0,Kelambakkam,Advaita Homes,2018.0
31.07,942,1,2,2.0,3.0,Kelambakkam,Advaita Homes,2018.0
37.08,1124,1,2,2.0,3.0,Kelambakkam,Advaita Homes,2018.0
31.27,948,1,2,2.0,3.0,Kelambakkam,Advaita Homes,2018.0
46.25,1402,1,3,2.0,3.0,Kelambakkam,Advaita Homes,2018.0
33.41,1013,1,2,2.0,3.0,Kelambakkam,Advaita Homes,2018.0
35.65,926,0,3,2.0,0.0,Thirumullaivoyal,Swamaan Developers,2021.0
39.73,1032,0,3,2.0,0.0,Thirumullaivoyal,Swamaan Developers,2021.0
33.3,865,0,2,2.0,0.0,Thirumullaivoyal,Swamaan Developers,2021.0
36.53,949,0,2,2.0,0.0,Thirumullaivoyal,Swamaan Developers,2021.0
33.88,880,0,2,2.0,0.0,Thirumullaivoyal,Swamaan Developers,2021.0
48.39,1042,0,3,2.0,0.0,Pammal,Merlin Group,2021.0
49.83,1074,0,3,2.0,0.0,Pammal,Merlin Group,2021.0
42.81,918,0,2,2.0,0.0,Pammal,Merlin Group,2021.0
46.54,1001,0,3,2.0,0.0,Pammal,Merlin Group,2021.0
42.67,917,0,2,2.0,0.0,Pammal,Merlin Group,2021.0
46.72,1005,0,3,2.0,0.0,Pammal,Merlin Group,2021.0
43.21,927,0,2,2.0,0.0,Pammal,Merlin Group,2021.0
46.99,1011,0,3,2.0,0.0,Pammal,Merlin Group,2021.0
49.42,1065,0,3,2.0,0.0,Pammal,Merlin Group,2021.0
42.67,915,0,2,2.0,0.0,Pammal,Merlin Group,2021.0
29.55,788,0,2,2.0,0.0,Thirumullaivoyal,Swamaan Developers,2021.0
33.11,883,0,2,2.0,0.0,Thirumullaivoyal,Swamaan Developers,2021.0
33.11,883,0,2,2.0,0.0,Thirumullaivoyal,Swamaan Developers,2021.0
29.66,791,0,2,2.0,0.0,Thirumullaivoyal,Swamaan Developers,2021.0
29.66,791,0,2,2.0,0.0,Thirumullaivoyal,Swamaan Developers,2021.0
29.21,779,0,2,2.0,0.0,Thirumullaivoyal,Swamaan Developers,2021.0
29.21,779,0,2,2.0,0.0,Thirumullaivoyal,Swamaan Developers,2021.0
34.53,921,0,2,2.0,0.0,Thirumullaivoyal,Swamaan Developers,2021.0
34.53,921,0,2,2.0,0.0,Thirumullaivoyal,Swamaan Developers,2021.0
31.72,846,0,2,2.0,0.0,Thirumullaivoyal,Swamaan Developers,2021.0
31.72,846,0,2,2.0,0.0,Thirumullaivoyal,Swamaan Developers,2021.0
30.15,804,0,2,2.0,0.0,Thirumullaivoyal,Swamaan Developers,2021.0
30.15,804,0,2,2.0,0.0,Thirumullaivoyal,Swamaan Developers,2021.0
30.15,804,0,2,2.0,0.0,Thirumullaivoyal,Swamaan Developers,2021.0
30.03,801,0,2,2.0,0.0,Thirumullaivoyal,Swamaan Developers,2021.0
30.15,804,0,2,2.0,0.0,Thirumullaivoyal,Swamaan Developers,2021.0
30.03,801,0,2,2.0,0.0,Thirumullaivoyal,Swamaan Developers,2021.0
30.3,808,0,2,2.0,0.0,Thirumullaivoyal,Swamaan Developers,2021.0
30.3,808,0,2,2.0,0.0,Thirumullaivoyal,Swamaan Developers,2021.0
34.68,925,0,2,2.0,0.0,Thirumullaivoyal,Swamaan Developers,2021.0
34.68,925,0,2,2.0,0.0,Thirumullaivoyal,Swamaan Developers,2021.0
31.46,839,0,2,2.0,0.0,Thirumullaivoyal,Swamaan Developers,2021.0
28.98,773,0,2,2.0,0.0,Thirumullaivoyal,Swamaan Developers,2021.0
31.46,839,0,2,2.0,0.0,Thirumullaivoyal,Swamaan Developers,2021.0
28.98,773,0,2,2.0,0.0,Thirumullaivoyal,Swamaan Developers,2021.0
30.97,826,0,2,2.0,0.0,Thirumullaivoyal,Swamaan Developers,2021.0
30.97,826,0,2,2.0,0.0,Thirumullaivoyal,Swamaan Developers,2021.0
31.16,831,0,2,2.0,0.0,Thirumullaivoyal,Swamaan Developers,2021.0
31.16,831,0,2,2.0,0.0,Thirumullaivoyal,Swamaan Developers,2021.0
29.55,788,0,2,2.0,0.0,Thirumullaivoyal,Swamaan Developers,2021.0
162.0,1450,0,3,2.0,0.0,Anna Nagar,India Builders Limited,2021.0
79.54,1473,1,3,2.0,1.0,Poonamallee,Poojaa Foundation,2020.0
54.1,1002,1,2,2.0,1.0,Poonamallee,Poojaa Foundation,2020.0
76.57,1418,1,3,2.0,1.0,Poonamallee,Poojaa Foundation,2020.0
90.46,1508,1,3,2.0,4.0,Kolapakkam,Poojaa Foundation,2017.0
104.0,1745,1,3,2.0,4.0,Kolapakkam,Poojaa Foundation,2017.0
104.0,1745,1,3,2.0,4.0,Kolapakkam,Poojaa Foundation,2017.0
131.0,2185,1,4,2.0,4.0,Kolapakkam,Poojaa Foundation,2017.0
92.98,1550,1,3,2.0,4.0,Kolapakkam,Poojaa Foundation,2017.0
91.18,1520,1,2,2.0,4.0,Kolapakkam,Poojaa Foundation,2017.0
162.0,3024,1,5,2.0,4.0,Kolapakkam,Poojaa Foundation,2017.0
162.0,3024,1,5,2.0,4.0,Kolapakkam,Poojaa Foundation,2017.0
97.0,1617,1,2,2.0,4.0,Kolapakkam,Poojaa Foundation,2017.0
97.0,1617,1,2,2.0,4.0,Kolapakkam,Poojaa Foundation,2017.0
80.26,1338,1,2,2.0,4.0,Kolapakkam,Poojaa Foundation,2017.0
80.26,1338,1,2,2.0,4.0,Kolapakkam,Poojaa Foundation,2017.0
79.54,1473,1,3,2.0,1.0,Poonamallee,Poojaa Foundation,2020.0
54.1,1002,1,2,2.0,1.0,Poonamallee,Poojaa Foundation,2020.0
76.57,1418,1,3,2.0,1.0,Poonamallee,Poojaa Foundation,2020.0
52.43,971,1,2,2.0,1.0,Poonamallee,Poojaa Foundation,2020.0
76.68,1420,1,3,3.0,1.0,Poonamallee,Poojaa Foundation,2020.0
53.89,998,1,2,2.0,1.0,Poonamallee,Poojaa Foundation,2020.0
53.83,997,1,2,2.0,1.0,Poonamallee,Poojaa Foundation,2020.0
88.23,1634,1,3,3.0,1.0,Poonamallee,Poojaa Foundation,2020.0
91.18,1520,1,2,2.0,4.0,Kolapakkam,Poojaa Foundation,2017.0
162.0,3024,1,5,2.0,4.0,Kolapakkam,Poojaa Foundation,2017.0
162.0,3024,1,5,2.0,4.0,Kolapakkam,Poojaa Foundation,2017.0
97.0,1617,1,2,2.0,4.0,Kolapakkam,Poojaa Foundation,2017.0
